user_id,converted_any_yes,last_touch_yes,n_touchpoints,channel_direct_traffic,channel_display_ads,channel_email,channel_referral,channel_search_ads,channel_social_media
51554,1,1,5,1,1,1,1,0,0
51558,1,1,4,1,0,0,0,1,1
51578,1,0,3,0,1,1,0,1,0
51640,1,1,5,1,1,0,1,0,1
51664,1,1,5,1,1,0,0,1,1
51669,1,1,3,0,1,0,0,1,0
51785,0,0,4,1,1,0,0,1,0
51786,1,0,3,0,0,0,1,1,1
51813,1,1,5,0,0,1,1,0,0
51871,1,1,3,1,0,1,0,0,0
51934,1,0,3,0,0,1,0,1,1
51992,0,0,1,0,0,0,0,0,1
52013,0,0,4,0,1,1,0,1,0
52113,1,1,3,0,1,1,0,0,0
52130,1,0,5,1,0,0,0,1,1
52142,1,1,3,1,0,0,0,1,0
52154,1,1,1,0,0,1,0,0,0
52231,0,0,1,0,0,0,0,0,1
52236,0,0,2,0,1,0,0,1,0
52260,1,0,7,1,0,1,1,1,0
52274,1,0,3,0,0,1,1,0,1
52282,1,1,8,1,1,1,0,1,1
52317,1,0,3,0,0,1,1,0,1
52320,1,0,5,0,0,0,1,1,1
52328,1,1,4,1,0,1,1,1,0
52335,1,1,7,1,1,1,1,1,0
52397,0,0,4,0,0,1,1,1,0
52408,1,0,8,1,1,1,0,1,1
52438,1,1,1,0,1,0,0,0,0
52472,1,1,4,1,0,1,1,0,0
52520,1,0,5,0,1,0,1,0,1
52553,1,1,6,0,1,1,1,0,1
52609,1,1,7,1,1,1,1,1,1
52646,1,1,1,0,1,0,0,0,0
52660,1,0,4,1,1,0,0,0,1
52689,1,1,6,0,1,1,1,1,1
52720,1,1,1,0,0,0,0,1,0
52731,1,1,5,1,0,1,1,0,0
52806,0,0,3,1,0,0,1,1,0
52864,0,0,3,0,0,0,1,1,0
52906,1,1,1,0,0,0,0,0,1
53006,1,0,2,1,0,0,0,1,0
53024,1,0,4,1,0,1,0,1,0
53088,1,1,3,0,1,0,1,0,0
53115,1,1,1,0,0,1,0,0,0
53151,1,1,4,0,0,0,1,1,1
53163,1,0,4,0,0,1,1,0,0
53220,1,0,5,0,1,1,1,0,0
53232,1,0,4,0,0,1,1,0,1
53283,1,1,1,0,0,0,0,0,1
53293,1,0,4,1,1,0,1,1,0
53313,1,1,4,0,0,1,1,0,1
53332,0,0,3,0,0,0,1,1,1
53343,1,1,1,1,0,0,0,0,0
53419,1,0,4,0,1,0,0,0,1
53526,1,1,12,0,1,1,1,1,0
53536,0,0,2,0,0,1,1,0,0
53582,1,1,6,0,1,0,1,1,0
53599,1,1,5,0,0,1,1,1,1
53636,1,1,3,0,1,0,1,1,0
53707,1,0,7,0,1,1,1,1,0
53859,1,1,5,0,0,1,0,1,1
53902,1,1,5,1,0,0,1,1,1
53932,1,1,4,0,0,1,1,1,1
53947,1,0,2,0,0,1,1,0,0
53994,0,0,1,0,1,0,0,0,0
54005,1,1,2,0,0,1,0,1,0
54010,1,1,2,1,0,0,0,1,0
54016,1,0,5,0,1,0,1,0,0
54044,1,0,5,1,1,0,1,0,0
54048,1,1,4,1,1,0,0,1,0
54049,1,1,2,1,0,0,0,1,0
54069,0,0,1,0,1,0,0,0,0
54070,1,0,3,1,0,0,0,1,0
54089,1,1,4,1,0,1,0,0,1
54106,0,0,3,1,0,0,0,1,1
54115,1,1,3,1,0,1,0,1,0
54121,1,0,5,1,1,1,1,0,0
54215,1,0,3,0,1,0,0,0,1
54259,1,1,4,1,1,1,1,0,0
54278,0,0,3,0,0,0,1,1,0
54301,1,0,8,1,1,1,0,0,0
54334,1,0,4,0,0,0,0,1,1
54351,1,1,3,0,1,0,0,1,0
54395,1,1,3,0,1,1,1,0,0
54418,1,0,5,1,0,1,1,1,1
54440,1,0,3,1,0,1,0,0,1
54489,0,0,2,0,0,0,1,0,1
54502,0,0,2,0,0,1,0,1,0
54531,1,1,5,1,1,0,1,0,0
54549,1,1,3,1,0,0,0,1,1
54664,1,1,1,0,1,0,0,0,0
54700,1,1,1,1,0,0,0,0,0
54719,1,0,7,0,0,0,1,1,1
54727,1,1,2,0,0,1,0,0,1
54739,1,1,4,0,0,1,1,0,0
54741,1,0,5,0,0,0,1,1,0
54766,1,0,5,1,0,1,0,1,1
54821,1,0,6,1,1,1,0,0,0
54874,1,1,6,1,1,1,1,1,0
54877,1,0,5,1,0,0,1,1,0
55035,1,0,5,1,1,1,0,1,0
55079,1,1,4,1,0,0,1,1,0
55099,1,1,3,1,0,0,1,0,0
55103,1,0,2,0,0,1,0,0,1
55176,1,0,2,0,1,0,0,0,1
55190,1,1,4,1,0,0,1,1,0
55224,0,0,2,0,1,0,1,0,0
55227,1,0,4,0,1,0,1,1,0
55333,1,0,3,0,1,0,0,1,0
55355,0,0,4,0,1,1,1,0,0
55398,1,1,2,0,1,0,0,0,1
55427,1,0,2,0,0,1,0,0,0
55446,1,1,6,1,0,1,1,1,1
55513,1,1,4,1,0,0,0,1,0
55533,1,0,4,1,0,0,1,0,1
55550,1,1,2,0,0,1,0,0,1
55587,1,0,2,1,0,0,0,1,0
55631,1,0,2,0,0,0,1,1,0
55650,1,1,2,0,0,1,0,0,0
55702,1,1,3,1,1,0,0,0,0
55737,1,1,3,1,0,0,1,1,0
55744,1,0,3,0,0,1,0,1,0
55745,1,0,5,1,1,0,1,1,0
55755,1,0,5,1,1,1,0,0,0
55756,1,0,5,0,0,1,0,0,1
55767,1,1,2,0,1,0,0,1,0
55808,1,0,4,0,0,0,1,1,1
55820,1,0,3,1,1,1,0,0,0
55829,1,1,4,0,0,0,1,0,1
55849,0,0,1,0,0,1,0,0,0
55886,1,0,3,0,0,1,0,1,0
55894,1,1,6,1,1,0,1,1,1
55905,1,1,5,1,1,0,1,0,1
55980,1,0,4,1,0,0,0,0,1
55983,1,0,6,1,0,1,0,1,1
56007,1,0,3,0,1,0,1,0,0
56009,1,1,1,0,0,0,0,0,1
56016,1,1,1,0,0,0,0,1,0
56041,1,0,6,1,1,1,1,1,0
56050,1,1,2,1,1,0,0,0,0
56072,1,1,4,1,0,1,1,1,0
56075,1,1,7,1,0,1,1,1,0
56094,1,0,4,1,1,1,0,0,0
56125,1,1,2,1,1,0,0,0,0
56128,1,0,3,1,1,0,0,0,1
56160,1,1,1,0,0,0,1,0,0
56169,1,1,2,0,0,1,1,0,0
56219,1,1,5,1,0,0,0,1,1
56253,0,0,1,1,0,0,0,0,0
56297,0,0,2,0,0,0,1,0,1
56363,1,1,5,1,1,1,1,0,0
56452,1,0,2,1,0,0,1,0,0
56476,1,1,3,0,1,1,0,0,1
56480,1,0,6,1,1,0,1,1,1
56501,1,1,3,1,0,1,0,0,0
56553,1,1,2,1,0,0,1,0,0
56634,1,1,4,0,1,0,0,1,1
56636,1,1,3,0,0,1,0,1,1
56652,0,0,1,0,0,0,1,0,0
56666,1,0,4,1,0,1,0,0,0
56733,0,0,3,0,0,0,0,1,1
56768,1,1,4,0,0,1,1,0,1
56855,1,1,7,0,1,1,1,0,1
56912,1,1,4,1,1,0,1,0,1
56961,1,0,3,1,0,1,0,0,1
56968,1,1,5,1,1,1,0,0,1
56987,1,0,5,0,1,0,1,0,1
56993,1,0,5,0,1,1,0,1,0
57079,1,0,3,1,1,0,0,1,0
57108,1,1,3,1,0,1,0,0,0
57125,1,1,2,1,0,0,1,0,0
57141,1,0,3,1,1,0,1,0,0
57166,1,1,2,0,0,0,1,1,0
57273,0,0,1,0,0,1,0,0,0
57318,0,0,4,1,1,0,0,1,0
57363,0,0,2,0,0,0,1,0,1
57372,1,0,4,0,1,1,0,1,1
57385,1,1,6,1,0,1,1,1,0
57389,1,1,6,0,1,1,1,1,0
57396,0,0,1,0,0,1,0,0,0
57401,1,1,1,0,0,1,0,0,0
57455,1,1,8,0,1,0,1,0,1
57498,1,0,2,0,0,1,0,0,0
57564,1,1,5,1,0,0,0,1,1
57627,1,1,3,0,1,0,0,1,1
57669,1,1,5,1,0,1,0,1,0
57672,1,1,1,0,0,0,0,0,1
57726,1,1,6,1,1,1,0,1,1
57739,1,0,4,1,0,0,1,1,1
57793,1,1,5,1,1,0,1,0,0
57943,1,0,4,1,0,0,0,1,1
57949,1,1,5,0,0,1,0,1,0
57951,1,0,5,0,1,1,0,0,1
57976,1,1,5,0,0,1,0,1,1
57996,1,1,4,0,1,0,1,1,0
58020,1,1,1,0,1,0,0,0,0
58062,1,0,2,0,1,0,0,0,1
58064,1,1,3,0,0,0,1,0,1
58113,1,1,3,0,0,1,0,1,1
58128,1,0,4,1,0,1,0,1,0
58238,1,0,3,1,1,1,0,0,0
58258,1,1,3,0,0,1,1,0,1
58344,1,1,2,0,1,0,0,0,1
58481,1,1,4,0,1,1,1,0,1
58495,0,0,1,0,0,0,1,0,0
58496,1,1,10,1,1,1,1,1,1
58510,1,1,3,0,1,0,1,1,0
58511,1,1,4,1,0,0,1,0,0
58546,0,0,2,0,0,0,0,1,1
58561,1,1,3,1,1,0,0,0,0
58689,0,0,2,0,1,0,1,0,0
58703,1,1,5,1,0,1,0,1,1
58748,1,0,5,1,0,1,1,0,0
58762,1,0,2,0,0,0,1,0,1
58768,1,1,1,0,0,0,0,1,0
58795,1,1,6,0,0,1,1,1,1
58797,1,1,4,0,1,1,0,0,1
58884,0,0,3,1,0,0,1,0,0
58910,1,1,3,1,0,0,0,1,1
58929,0,0,1,0,0,0,0,0,1
58938,1,1,3,1,0,0,1,1,0
58945,1,1,2,1,0,0,0,1,0
58957,1,1,3,0,0,1,1,0,1
58969,1,1,5,1,1,0,0,0,1
59032,1,0,5,1,0,0,0,1,1
59033,1,0,4,1,0,1,1,0,0
59072,1,0,4,1,1,1,1,0,0
59077,1,1,3,0,0,1,0,1,1
59102,1,1,5,0,0,1,1,0,1
59109,1,1,6,1,1,0,1,0,1
59110,1,0,5,1,0,1,0,1,1
59144,1,0,2,1,0,0,1,0,0
59188,1,0,4,0,1,1,1,0,0
59198,1,1,2,1,0,1,0,0,0
59232,1,0,4,1,0,1,1,0,0
59251,1,1,4,0,1,1,0,1,0
59281,1,1,4,0,0,1,1,1,0
59302,1,1,2,0,0,0,0,1,1
59319,1,1,6,0,1,1,1,1,1
59390,1,1,8,1,0,0,1,1,1
59416,1,1,1,0,0,0,1,0,0
59425,1,1,4,0,1,1,0,1,0
59461,1,0,5,0,0,1,1,0,1
59480,1,0,3,0,0,1,1,0,1
59482,1,0,6,1,1,1,1,1,1
59576,1,0,7,1,1,1,1,1,1
59599,0,0,1,0,1,0,0,0,0
59611,1,0,3,1,0,1,1,0,0
59631,1,1,2,0,0,0,1,0,1
59722,0,0,1,0,1,0,0,0,0
59730,1,1,4,0,1,1,0,0,1
59787,1,0,7,0,1,1,1,0,1
59840,1,1,6,1,1,1,1,0,0
59899,1,0,6,1,1,1,0,0,1
59927,1,1,5,0,1,0,1,1,0
59959,0,0,2,0,0,0,0,1,0
60001,1,1,6,1,1,1,0,1,1
60022,1,1,4,1,1,0,0,1,1
60095,1,1,6,1,1,1,0,0,0
60102,1,1,4,1,0,1,1,1,0
60108,0,0,2,1,0,0,0,0,1
60156,1,1,3,1,1,0,0,0,1
60190,0,0,1,1,0,0,0,0,0
60226,1,0,5,1,0,0,1,1,0
60236,1,1,3,0,0,1,1,0,1
60345,1,0,4,0,1,0,1,0,0
60456,1,0,3,0,0,0,1,0,1
60469,1,0,2,1,0,0,1,0,0
60477,1,0,3,0,0,1,0,1,1
60484,1,0,6,1,0,1,1,1,0
60487,1,1,2,1,0,0,0,0,1
60493,1,1,2,0,0,1,0,0,1
60571,0,0,3,0,0,0,1,1,1
60590,1,1,2,0,0,0,0,1,1
60616,1,0,3,0,0,0,1,0,1
60660,1,1,4,0,1,1,1,0,1
60684,1,1,9,1,1,1,1,0,1
60755,1,0,3,1,0,0,1,0,1
60772,1,0,3,0,0,1,1,0,0
60780,1,1,3,0,0,0,1,0,1
60798,1,1,7,0,0,1,0,1,1
60799,1,1,4,1,0,1,1,0,0
60844,1,0,4,1,1,0,1,1,0
60852,1,0,7,1,1,1,0,1,1
60856,1,0,2,0,0,1,0,0,1
60859,1,1,3,1,1,0,1,0,0
60881,1,0,6,1,0,1,0,1,1
60888,1,0,3,0,0,0,1,1,1
60973,1,1,6,1,1,1,1,0,1
60974,1,0,3,0,1,1,0,0,0
60996,1,0,4,1,1,1,0,0,1
61019,0,0,5,1,1,0,1,0,0
61022,1,1,1,0,0,0,1,0,0
61032,1,0,4,1,0,1,0,1,1
61053,1,1,5,1,1,1,0,0,0
61062,1,1,6,1,1,1,1,1,1
61063,0,0,2,0,0,1,0,0,1
61146,1,0,5,1,0,1,0,1,1
61177,1,0,3,1,1,1,0,0,0
61234,1,0,2,0,1,0,0,1,0
61278,1,1,2,0,1,1,0,0,0
61285,0,0,2,1,0,0,1,0,0
61331,1,1,4,0,0,1,1,1,1
61352,1,1,2,0,1,0,0,0,1
61358,1,0,4,0,1,0,0,1,0
61368,1,1,4,0,1,0,1,1,1
61401,1,0,4,1,1,1,1,0,0
61426,1,1,6,1,0,0,1,1,1
61462,1,1,4,1,1,0,0,0,1
61489,1,1,4,1,0,0,1,1,1
61504,1,0,4,1,1,0,0,1,0
61514,1,0,3,0,0,1,1,0,1
61522,1,1,3,0,1,1,0,1,0
61528,1,1,5,0,1,1,1,1,0
61529,1,0,3,1,0,1,1,0,0
61537,1,0,6,1,1,1,1,0,1
61578,1,0,4,0,1,1,0,1,0
61594,1,1,3,1,0,0,1,0,1
61600,1,1,1,1,0,0,0,0,0
61650,1,0,5,1,1,1,0,1,0
61655,1,1,5,1,0,1,1,0,0
61685,1,1,3,0,0,0,1,0,1
61770,1,1,4,1,1,0,1,0,0
61828,0,0,2,0,0,0,1,0,0
61829,1,1,3,0,1,0,0,0,1
61867,0,0,3,0,1,1,1,0,0
61878,1,1,3,0,0,1,1,1,0
61905,1,0,5,1,1,1,1,0,0
61947,1,0,4,0,1,1,1,1,0
61983,1,1,4,0,0,0,1,1,0
61985,1,0,2,0,0,0,0,1,1
62022,0,0,1,0,0,0,0,1,0
62035,1,1,3,1,0,0,1,0,0
62061,1,1,8,1,1,1,1,1,0
62079,1,1,6,1,1,1,1,1,1
62089,1,0,5,1,0,1,0,1,1
62101,1,1,7,1,0,1,1,0,0
62107,1,1,6,1,1,0,1,0,0
62128,1,0,4,1,0,0,1,1,1
62169,1,0,2,0,0,1,0,1,0
62188,0,0,2,0,0,0,1,1,0
62203,1,1,1,0,0,1,0,0,0
62211,1,1,1,0,0,0,0,0,1
62212,1,1,2,0,1,0,1,0,0
62225,1,0,4,1,1,1,1,0,0
62229,1,1,4,0,0,1,1,1,0
62264,1,1,7,1,1,0,1,1,1
62298,1,1,3,0,1,1,0,0,0
62324,0,0,1,0,0,0,0,0,1
62422,1,1,3,1,1,0,1,0,0
62446,1,1,5,0,0,1,1,0,0
62471,1,0,3,0,0,1,0,1,0
62478,1,1,1,0,1,0,0,0,0
62494,1,1,3,0,0,1,1,0,0
62558,1,0,3,0,0,1,1,0,0
62564,1,1,4,0,0,1,0,1,1
62579,1,0,4,0,1,0,1,1,1
62615,1,0,4,0,1,1,1,0,1
62697,1,0,4,0,1,1,1,0,0
62748,1,1,1,0,0,0,0,0,1
62843,1,0,5,0,1,1,0,0,1
62862,1,1,1,0,0,0,1,0,0
62875,0,0,5,1,1,0,1,0,1
62905,1,0,3,1,1,0,1,0,0
62907,1,0,5,0,1,0,1,1,0
62979,1,1,5,0,1,1,1,0,1
63029,1,1,2,0,0,0,0,1,0
63062,1,0,2,0,0,1,0,0,0
63064,1,1,1,0,0,0,1,0,0
63072,1,1,2,1,0,0,0,0,1
63084,1,1,1,0,0,0,0,1,0
63091,0,0,1,0,0,1,0,0,0
63095,1,1,5,0,0,1,0,0,1
63165,1,1,1,0,0,0,1,0,0
63181,1,1,2,0,0,1,0,0,0
63192,1,1,4,0,1,1,0,1,1
63243,1,1,4,1,0,0,1,0,1
63250,1,1,3,1,0,0,0,0,1
63274,1,0,5,0,1,0,0,0,1
63323,1,1,3,0,1,1,1,0,0
63337,0,0,6,1,0,1,0,1,1
63367,1,1,3,1,0,0,1,1,0
63416,1,0,5,1,1,0,1,0,1
63471,1,0,5,0,1,1,1,0,0
63473,1,0,5,1,1,0,0,1,1
63489,1,1,3,0,1,1,1,0,0
63496,1,1,2,0,0,1,0,0,1
63505,1,0,5,0,0,1,1,1,1
63511,1,1,6,1,0,1,0,1,1
63527,0,0,2,0,0,1,0,0,1
63551,1,0,5,1,0,1,0,0,1
63618,0,0,1,0,0,0,1,0,0
63620,1,1,5,1,0,1,0,1,1
63685,1,0,5,1,1,0,0,0,0
63709,1,1,3,1,0,1,0,0,1
63710,1,1,2,1,1,0,0,0,0
63712,1,0,6,0,0,1,1,0,1
63751,1,1,3,0,1,0,0,1,0
63775,1,1,4,1,0,0,0,1,1
63781,1,0,8,1,1,0,1,1,1
63820,1,0,4,1,1,0,0,0,1
63990,1,0,4,1,0,1,1,0,0
64032,1,1,3,0,1,1,1,0,0
64037,1,1,4,0,0,1,0,0,1
64068,1,0,2,0,1,0,0,0,1
64075,1,0,3,0,0,1,0,1,1
64113,1,0,4,1,0,0,0,1,0
64142,1,0,8,1,0,0,1,0,1
64147,1,1,1,1,0,0,0,0,0
64153,1,1,5,1,0,0,1,0,1
64157,1,0,6,0,0,1,1,1,1
64159,0,0,3,1,0,0,0,1,0
64163,1,1,7,1,1,1,1,0,1
64177,1,0,3,0,0,1,1,1,0
64204,1,0,2,0,0,0,0,0,1
64228,1,1,3,1,0,1,0,0,0
64263,1,1,5,1,1,0,0,1,1
64294,0,0,2,0,0,1,1,0,0
64325,0,0,1,0,0,0,0,0,1
64436,1,1,3,1,1,0,0,0,1
64440,0,0,3,0,1,0,0,0,0
64488,0,0,1,0,0,0,0,1,0
64521,1,0,5,1,1,0,1,1,1
64528,1,1,3,0,1,1,0,0,1
64541,1,0,6,0,1,0,0,1,1
64553,0,0,1,0,0,0,0,1,0
64665,1,1,5,1,0,1,0,0,1
64703,1,0,4,1,0,0,1,1,0
64705,1,1,2,0,0,1,0,0,1
64712,1,1,2,0,0,0,0,0,1
64713,1,0,4,1,1,1,0,0,1
64742,1,1,4,0,0,0,1,1,1
64747,1,1,6,1,0,0,1,1,1
64753,0,0,2,0,0,0,1,0,0
64767,1,1,6,1,1,0,0,1,1
64781,1,0,4,0,0,1,1,1,1
64814,1,1,3,0,1,0,0,1,0
64847,1,1,3,0,1,1,0,0,1
64867,0,0,6,1,0,1,0,1,1
64870,1,0,2,0,0,1,0,1,0
64877,1,1,3,0,0,0,1,0,1
64901,0,0,1,1,0,0,0,0,0
64907,1,0,3,1,1,1,0,0,0
64955,1,0,3,0,1,0,1,0,0
64956,0,0,3,0,0,0,1,1,1
64972,0,0,4,0,0,1,1,0,1
65026,1,0,6,0,0,1,1,1,1
65073,1,1,2,1,1,0,0,0,0
65082,1,0,5,1,0,1,1,1,0
65084,1,1,1,0,0,0,0,0,1
65175,1,1,2,0,1,0,0,1,0
65195,0,0,1,1,0,0,0,0,0
65207,1,1,3,1,0,1,0,0,1
65233,1,1,3,1,0,0,0,0,0
65259,1,1,2,1,0,1,0,0,0
65283,1,1,1,1,0,0,0,0,0
65383,1,1,2,0,0,0,1,0,1
65453,1,1,3,1,0,1,0,0,1
65473,1,0,7,0,1,1,1,1,0
65497,1,0,5,1,0,1,1,1,0
65514,1,1,6,1,1,1,1,0,1
65575,1,0,2,1,1,0,0,0,0
65626,1,1,3,0,1,0,0,0,1
65708,0,0,4,1,0,1,0,1,1
65726,0,0,5,1,1,0,0,1,0
65740,1,0,4,1,1,1,0,0,0
65743,0,0,2,0,0,0,0,1,1
65812,1,1,2,0,1,0,0,0,1
65820,1,0,3,1,1,0,0,1,0
65832,1,1,2,1,0,0,0,1,0
65871,0,0,2,0,0,0,1,1,0
65881,1,1,6,1,1,0,1,1,0
65922,0,0,3,0,1,0,0,1,1
65938,0,0,2,0,1,0,0,0,1
65966,1,1,4,1,1,0,0,0,1
66008,1,0,5,1,0,1,1,0,1
66042,1,0,4,1,0,0,1,0,1
66060,1,1,4,1,0,1,0,1,0
66115,0,0,1,1,0,0,0,0,0
66139,1,0,2,0,0,0,1,1,0
66238,0,0,3,0,0,1,1,1,0
66286,1,1,1,0,0,0,1,0,0
66319,1,1,2,0,0,0,0,0,1
66382,1,1,7,0,1,1,1,1,1
66408,1,0,5,1,1,1,0,1,0
66414,1,0,3,1,0,1,0,1,0
66454,1,0,3,1,0,0,1,0,1
66625,1,0,4,0,1,0,1,0,0
66646,1,0,4,1,0,1,1,1,0
66664,0,0,3,0,0,1,0,0,1
66748,1,0,5,1,1,0,0,0,0
66758,1,0,4,0,1,0,1,0,1
66785,1,1,1,0,0,0,0,1,0
66854,1,0,2,0,0,1,0,0,1
66858,1,1,1,0,0,0,1,0,0
66863,1,1,5,0,1,1,1,1,0
66866,0,0,2,0,0,0,1,1,0
66881,1,0,3,1,0,0,1,0,1
66962,0,0,2,0,1,0,1,0,0
66986,1,1,6,1,0,1,1,1,0
67005,1,1,4,0,0,1,0,1,1
67051,1,1,1,0,0,1,0,0,0
67074,1,1,4,1,0,1,1,1,0
67155,1,1,3,1,0,0,1,0,0
67175,1,1,2,0,1,0,1,0,0
67211,1,1,6,0,1,1,1,1,1
67253,1,1,4,1,1,0,0,0,1
67274,1,1,1,0,0,1,0,0,0
67283,1,0,4,1,0,1,1,0,1
67330,0,0,1,0,0,0,0,1,0
67398,0,0,3,1,1,0,0,0,0
67419,1,0,5,1,1,1,0,0,1
67454,1,0,3,1,1,0,0,1,0
67455,1,0,4,0,0,1,0,1,1
67466,1,0,6,0,1,1,0,1,1
67525,1,1,5,1,0,1,0,0,1
67608,0,0,1,0,0,1,0,0,0
67658,1,1,4,1,1,1,0,1,0
67722,1,0,8,0,1,0,1,0,1
67765,1,1,3,1,0,0,1,0,1
67809,1,1,5,0,0,0,1,1,1
67860,1,0,7,0,1,0,1,1,1
67882,1,0,4,0,0,0,1,1,0
67893,1,1,5,0,1,1,0,1,0
67914,1,0,3,1,0,1,0,1,0
67935,1,1,4,0,1,0,1,0,1
68042,0,0,2,0,0,1,0,0,0
68047,0,0,1,0,1,0,0,0,0
68071,1,0,7,0,1,1,1,1,0
68119,1,1,1,1,0,0,0,0,0
68180,1,1,7,1,0,1,1,1,1
68285,1,1,2,0,0,1,0,1,0
68343,1,0,2,0,0,0,1,0,1
68367,1,1,4,1,0,1,0,0,1
68381,1,1,2,1,0,0,1,0,0
68384,0,0,1,0,0,1,0,0,0
68571,0,0,1,0,1,0,0,0,0
68585,1,0,4,0,1,1,1,1,0
68610,1,0,2,0,0,1,0,1,0
68615,1,0,4,1,0,1,1,0,1
68626,0,0,1,1,0,0,0,0,0
68632,1,0,6,1,0,0,1,1,1
68641,1,0,2,1,1,0,0,0,0
68649,1,0,6,1,1,1,0,0,0
68657,1,1,3,1,1,0,1,0,0
68681,1,1,5,0,1,1,0,0,1
68700,1,0,4,1,0,1,0,1,1
68708,0,0,2,0,0,0,1,1,0
68721,1,0,2,0,1,0,1,0,0
68751,1,0,4,1,1,0,1,0,0
68762,1,1,4,1,1,0,0,1,0
68774,1,1,1,0,1,0,0,0,0
68787,0,0,2,1,0,1,0,0,0
68838,1,1,5,1,0,1,1,1,0
68841,0,0,1,0,0,0,0,0,1
68849,1,1,5,1,1,0,1,0,1
68891,1,1,6,0,1,0,1,0,1
68900,1,1,4,0,1,1,1,0,0
68998,0,0,2,0,1,0,0,0,1
69010,1,0,2,0,0,1,1,0,0
69039,0,0,1,0,0,0,0,1,0
69090,1,1,3,1,0,0,0,0,1
69137,1,1,1,0,0,0,0,0,1
69144,1,1,2,0,0,1,1,0,0
69153,0,0,3,1,0,1,0,0,0
69192,1,0,3,0,0,0,1,1,1
69194,1,0,4,1,0,1,1,0,0
69202,1,1,2,0,1,0,0,0,1
69217,1,0,3,0,0,1,1,1,0
69248,1,0,2,0,0,0,1,0,1
69282,1,1,3,0,0,1,0,1,0
69301,1,0,5,0,1,1,1,0,1
69316,1,0,5,1,1,0,1,0,0
69351,1,1,4,1,1,0,0,0,1
69415,1,1,2,0,0,1,1,0,0
69421,1,1,4,1,0,1,0,1,1
69433,1,1,2,0,0,0,1,0,1
69460,1,1,6,1,0,1,0,1,0
69478,0,0,1,0,0,1,0,0,0
69561,1,0,2,0,0,0,1,1,0
69579,1,1,4,1,0,1,1,1,0
69602,1,0,4,0,0,1,1,0,0
69619,1,1,2,1,0,0,1,0,0
69729,1,0,4,1,1,0,1,0,1
69737,1,1,9,1,1,0,1,1,1
69761,1,1,6,1,0,1,1,1,1
69775,1,1,4,1,0,1,0,0,1
69779,1,1,1,0,0,0,0,1,0
69781,1,0,4,0,1,0,0,1,1
69827,1,1,1,0,0,1,0,0,0
69838,1,0,2,0,0,0,1,0,1
69847,1,0,3,1,0,0,0,0,1
69904,1,1,7,1,1,1,1,1,0
69942,1,1,5,1,1,0,1,0,1
70016,1,1,2,1,0,0,0,1,0
70093,1,0,4,0,1,1,0,0,1
70094,1,0,3,0,1,0,0,1,1
70222,1,0,5,0,1,0,1,1,0
70237,1,1,5,1,1,0,1,1,0
70272,0,0,2,0,0,1,1,0,0
70378,1,0,8,0,1,1,1,1,0
70442,0,0,2,0,0,1,0,0,1
70492,1,0,6,0,1,1,1,1,0
70502,1,1,5,1,0,1,0,1,1
70576,1,0,4,1,1,0,0,1,0
70604,1,1,3,1,1,1,0,0,0
70632,0,0,1,1,0,0,0,0,0
70659,0,0,4,0,1,1,1,0,0
70697,1,1,3,0,1,0,0,1,1
70698,0,0,2,0,0,1,0,0,0
70719,1,1,1,0,0,0,0,0,1
70773,1,1,2,1,0,0,0,1,0
70834,0,0,1,0,0,0,0,1,0
70850,1,0,3,1,1,0,0,0,1
70948,0,0,1,0,1,0,0,0,0
70949,1,1,7,1,1,0,1,0,1
71026,1,1,4,1,0,1,1,0,0
71027,0,0,1,0,1,0,0,0,0
71036,1,0,6,1,0,1,0,1,1
71078,1,1,3,0,0,1,0,0,1
71094,1,0,5,1,1,0,0,1,1
71235,1,0,4,0,0,1,1,0,0
71259,1,1,2,1,0,0,0,1,0
71292,1,1,5,0,1,0,1,1,1
71306,1,0,6,0,0,1,1,1,1
71410,1,1,6,1,0,1,0,0,0
71460,1,1,5,1,0,0,0,1,0
71469,1,0,5,1,1,1,0,1,0
71478,1,1,5,1,1,0,1,0,1
71497,0,0,2,1,0,0,1,0,0
71565,1,1,2,0,0,1,0,1,0
71570,1,0,7,0,0,1,1,1,1
71655,1,0,3,0,1,0,1,0,1
71753,0,0,3,0,0,1,0,1,1
71797,1,1,3,1,0,1,0,0,0
71827,1,1,4,1,0,0,1,0,1
71839,1,0,2,0,1,1,0,0,0
71893,1,1,1,1,0,0,0,0,0
71911,1,1,6,1,1,1,1,1,1
71927,1,0,2,1,1,0,0,0,0
71932,1,1,4,1,0,0,1,0,1
71938,0,0,1,1,0,0,0,0,0
71941,1,1,2,0,1,1,0,0,0
71979,1,0,8,1,0,1,1,1,1
71985,1,1,1,0,0,1,0,0,0
72009,1,1,2,0,0,0,1,0,1
72028,1,1,4,0,0,1,1,0,1
72040,1,0,4,0,0,0,0,1,1
72045,1,1,7,0,0,1,1,0,1
72077,1,1,5,1,0,1,0,1,0
72095,1,1,4,1,0,0,1,1,1
72118,1,1,8,0,0,1,0,1,1
72122,1,1,8,1,1,1,1,0,1
72179,1,1,4,1,1,0,1,0,0
72185,0,0,1,0,0,0,0,0,1
72244,1,0,3,1,0,1,0,0,0
72337,1,1,6,1,1,0,1,1,1
72349,0,0,1,1,0,0,0,0,0
72379,1,1,4,0,0,1,1,0,1
72389,1,1,3,0,1,1,0,0,0
72415,1,0,6,1,1,1,0,1,1
72457,1,1,4,0,1,1,0,0,1
